"method","line","intervention","norm_intervention","smell","quality"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectDeleteNamespacedPodProxyCall(String name, String namespace, String path, final ApiCallback _callback)",114,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectDeleteNamespacedPodProxyCall(String name, String namespace, String path, final ApiCallback _callback)",114,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectDeleteNamespacedServiceProxyCall(String name, String namespace, String path, final ApiCallback _callback)",485,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectDeleteNamespacedServiceProxyCall(String name, String namespace, String path, final ApiCallback _callback)",485,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectDeleteNodeProxyWithPathCall(String name, String path, String path2, final ApiCallback _callback)",1028,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectDeleteNodeProxyWithPathCall(String name, String path, String path2, final ApiCallback _callback)",1028,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectGetNamespacedPodPortforwardCall(String name, String namespace, Integer ports, final ApiCallback _callback)",1706,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectGetNamespacedPodPortforwardCall(String name, String namespace, Integer ports, final ApiCallback _callback)",1706,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectGetNamespacedPodProxyCall(String name, String namespace, String path, final ApiCallback _callback)",1887,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectGetNamespacedPodProxyCall(String name, String namespace, String path, final ApiCallback _callback)",1887,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectGetNamespacedServiceProxyCall(String name, String namespace, String path, final ApiCallback _callback)",2258,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectGetNamespacedServiceProxyCall(String name, String namespace, String path, final ApiCallback _callback)",2258,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectGetNodeProxyWithPathCall(String name, String path, String path2, final ApiCallback _callback)",2801,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectGetNodeProxyWithPathCall(String name, String path, String path2, final ApiCallback _callback)",2801,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectHeadNamespacedPodProxyCall(String name, String namespace, String path, final ApiCallback _callback)",2982,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectHeadNamespacedPodProxyCall(String name, String namespace, String path, final ApiCallback _callback)",2982,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectHeadNamespacedServiceProxyCall(String name, String namespace, String path, final ApiCallback _callback)",3353,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectHeadNamespacedServiceProxyCall(String name, String namespace, String path, final ApiCallback _callback)",3353,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectHeadNodeProxyWithPathCall(String name, String path, String path2, final ApiCallback _callback)",3896,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectHeadNodeProxyWithPathCall(String name, String path, String path2, final ApiCallback _callback)",3896,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectOptionsNamespacedPodProxyCall(String name, String namespace, String path, final ApiCallback _callback)",4077,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectOptionsNamespacedPodProxyCall(String name, String namespace, String path, final ApiCallback _callback)",4077,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectOptionsNamespacedServiceProxyCall(String name, String namespace, String path, final ApiCallback _callback)",4448,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectOptionsNamespacedServiceProxyCall(String name, String namespace, String path, final ApiCallback _callback)",4448,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectOptionsNodeProxyWithPathCall(String name, String path, String path2, final ApiCallback _callback)",4991,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectOptionsNodeProxyWithPathCall(String name, String path, String path2, final ApiCallback _callback)",4991,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectPatchNamespacedPodProxyCall(String name, String namespace, String path, final ApiCallback _callback)",5172,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectPatchNamespacedPodProxyCall(String name, String namespace, String path, final ApiCallback _callback)",5172,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectPatchNamespacedServiceProxyCall(String name, String namespace, String path, final ApiCallback _callback)",5543,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectPatchNamespacedServiceProxyCall(String name, String namespace, String path, final ApiCallback _callback)",5543,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectPatchNodeProxyWithPathCall(String name, String path, String path2, final ApiCallback _callback)",6086,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectPatchNodeProxyWithPathCall(String name, String path, String path2, final ApiCallback _callback)",6086,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectPostNamespacedPodPortforwardCall(String name, String namespace, Integer ports, final ApiCallback _callback)",6764,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectPostNamespacedPodPortforwardCall(String name, String namespace, Integer ports, final ApiCallback _callback)",6764,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectPostNamespacedPodProxyCall(String name, String namespace, String path, final ApiCallback _callback)",6945,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectPostNamespacedPodProxyCall(String name, String namespace, String path, final ApiCallback _callback)",6945,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectPostNamespacedServiceProxyCall(String name, String namespace, String path, final ApiCallback _callback)",7316,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectPostNamespacedServiceProxyCall(String name, String namespace, String path, final ApiCallback _callback)",7316,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectPostNodeProxyWithPathCall(String name, String path, String path2, final ApiCallback _callback)",7859,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectPostNodeProxyWithPathCall(String name, String path, String path2, final ApiCallback _callback)",7859,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectPutNamespacedPodProxyCall(String name, String namespace, String path, final ApiCallback _callback)",8040,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectPutNamespacedPodProxyCall(String name, String namespace, String path, final ApiCallback _callback)",8040,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectPutNamespacedServiceProxyCall(String name, String namespace, String path, final ApiCallback _callback)",8411,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectPutNamespacedServiceProxyCall(String name, String namespace, String path, final ApiCallback _callback)",8411,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectPutNodeProxyWithPathCall(String name, String path, String path2, final ApiCallback _callback)",8954,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectPutNodeProxyWithPathCall(String name, String path, String path2, final ApiCallback _callback)",8954,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectDeleteNodeProxyCall(String name, String path, final ApiCallback _callback)",856,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectDeleteNodeProxyCall(String name, String path, final ApiCallback _callback)",856,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectGetNodeProxyCall(String name, String path, final ApiCallback _callback)",2629,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectGetNodeProxyCall(String name, String path, final ApiCallback _callback)",2629,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectHeadNodeProxyCall(String name, String path, final ApiCallback _callback)",3724,"6,000","3.4146341463414633","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectHeadNodeProxyCall(String name, String path, final ApiCallback _callback)",3724,"6,000","3.4146341463414633","Complex Method","Maintainability, Understandability, Complexity"
